94.6827	1	1	1	1
94.74991	1	1	1	1
95.81713	1	1	1	1
95.98258	1	1	1	1
96.84906	1	1	1	1
96.8717	1	1	1	1
97.87809	1	1	1	1
98.89673	1	1	1	1
98.91558	1	1	1	1
99.9142	1	1	1	1
100.1894	1	1	1	1
100.9351	1	1	1	1
101.1116	1	1	1	1
101.9858	1	1	1	1
103.038	1	1	1	1
103.2911	1	1	1	1
104.0475	1	1	1	1
104.6225	1	1	1	1
105.1178	1	1	1	1
105.3699	1	1	1	1
106.1587	1	1	1	1
107.2231	1	1	1	1
107.5817	1	1	1	1
108.2549	1	1	1	1
109.0564	1	1	1	1
109.3078	1	1	1	1
109.6738	1	1	1	1
110.3653	1	1	1	1
111.4079	1	1	1	1
111.8619	1	1	1	1
112.4043	1	1	1	1
113.2701	1	1	1	1
113.4153	1	1	1	1
114.0555	1	1	1	1
114.4699	1	1	1	1
115.4753	1	1	1	1
116.0659	1	1	1	1
116.474	1	1	1	1
117.5001	1	1	1	1
117.6183	1	1	1	1
118.2395	1	1	1	1
118.5617	1	1	1	1
119.5788	1	1	1	1
120.2752	1	1	1	1
120.579	1	1	1	1
121.6673	1	1	1	1
121.7972	1	1	1	1
122.4806	1	1	1	1
122.6757	1	1	1	1
123.7057	1	1	1	1
124.6415	1	1	1	1
124.7549	1	1	1	1
125.806	1	1	1	1
126.2234	1	1	1	1
126.8276	1	1	1	1
126.8301	1	1	1	1
127.8781	1	1	1	1
128.924	1	1	1	1
128.9797	1	1	1	1
129.9606	1	1	1	1
130.6934	1	1	1	1
130.9974	1	1	1	1
131.1595	1	1	1	1
132.0411	1	1	1	1
133.0932	1	1	1	1
133.2768	1	1	1	1
134.1119	1	1	1	1
134.9166	1	1	1	1
135.1591	1	1	1	1
135.3936	1	1	1	1
136.1884	1	1	1	1
137.1996	1	1	1	1
137.549	1	1	1	1
138.2612	1	1	1	1
139.3061	1	1	1	1
139.3176	1	1	1	1
139.7079	1	1	1	1
140.3707	1	1	1	1
141.431	1	1	1	1
141.8794	1	1	1	1
142.5013	1	1	1	1
143.5067	1	1	1	1
143.6006	1	1	1	1
144.0548	1	1	1	1
144.5182	1	1	1	1
145.554	1	1	1	1
146.157	1	1	1	1
146.5601	1	1	1	1
147.6146	1	1	1	1
147.9603	1	1	1	1
148.2756	1	1	1	1
148.608	1	1	1	1
149.6426	1	1	1	1
150.4184	1	1	1	1
150.6749	1	1	1	1
151.6868	1	1	1	1
152.3506	1	1	1	1
152.4983	1	1	1	1
152.7871	1	1	1	1
153.7323	1	1	1	1
154.659	1	1	1	1
154.7758	1	1	1	1
155.8154	1	1	1	1
156.5137	1	1	1	1
156.783	1	1	1	1
156.8453	1	1	1	1
157.878	1	1	1	1
158.9046	1	1	1	1
158.9128	1	1	1	1
159.9082	1	1	1	1
160.9201	1	1	1	1
160.9204	1	1	1	1
160.9867	1	1	1	1
161.9569	1	1	1	1
162.9713	1	1	1	1
163.1076	1	1	1	1
163.9761	1	1	1	1
165.0207	1	1	1	1
165.0778	1	1	1	1
165.2207	1	1	1	1
166.0327	1	1	1	1
167.3883	1	1	1	1
169.4357	1	1	1	1
169.5083	1	1	1	1
171.6869	1	1	1	1
173.8114	1	1	1	1
173.9068	1	1	1	1
175.8926	1	1	1	1
178.0042	1	1	1	1
178.0607	1	1	1	1
180.0962	1	1	1	1
182.2654	1	1	1	1
182.3451	1	1	1	1
184.379	1	1	1	1
186.4391	1	1	1	1
186.7509	1	1	1	1
188.6301	1	1	1	1
190.7631	1	1	1	1
190.9822	1	1	1	1
192.8641	1	1	1	1
194.9985	1	1	1	1
195.3385	1	1	1	1
197.1522	1	1	1	1
199.2203	1	1	1	1
199.5342	1	1	1	1
201.385	1	1	1	1
203.484	1	1	1	1
203.9341	1	1	1	1
205.6313	1	1	1	1
207.7236	1	1	1	1
208.2609	1	1	1	1
209.7926	1	1	1	1
211.8969	1	1	1	1
212.3871	1	1	1	1
213.9787	1	1	1	1
216.0797	1	1	1	1
216.7599	1	1	1	1
218.2402	1	1	1	1
220.3622	1	1	1	1
220.8698	1	1	1	1
222.4545	1	1	1	1
224.5098	1	1	1	1
225.2003	1	1	1	1
226.5916	1	1	1	1
228.7124	1	1	1	1
229.5361	1	1	1	1
230.778	1	1	1	1
232.8811	1	1	1	1
233.6945	1	1	1	1
234.9741	1	1	1	1
237.0168	1	1	1	1
237.9948	1	1	1	1
239.1485	1	1	1	1
241.2015	1	1	1	1
242.0677	1	1	1	1
243.3247	1	1	1	1
245.4412	1	1	1	1
246.3932	1	1	1	1
247.4597	1	1	1	1
249.6022	1	1	1	1
250.7056	1	1	1	1
251.7338	1	1	1	1
253.8045	1	1	1	1
254.9639	1	1	1	1
255.8708	1	1	1	1
258.002	1	1	1	1
259.1822	1	1	1	1
260.0409	1	1	1	1
262.1884	1	1	1	1
263.427	1	1	1	1
264.2462	1	1	1	1
266.3557	1	1	1	1
267.7419	1	1	1	1
268.4775	1	1	1	1
270.5465	1	1	1	1
271.914	1	1	1	1
272.6167	1	1	1	1
274.6931	1	1	1	1
276.1172	1	1	1	1
276.739	1	1	1	1
278.9065	1	1	1	1
280.3411	1	1	1	1
281.0209	1	1	1	1
283.0087	1	1	1	1
284.5823	1	1	1	1
285.1574	1	1	1	1
287.1866	1	1	1	1
288.8094	1	1	1	1
289.2797	1	1	1	1
291.36	1	1	1	1
293.0216	1	1	1	1
293.5054	1	1	1	1
295.5418	1	1	1	1
297.2609	1	1	1	1
297.6356	1	1	1	1
299.7038	1	1	1	1
301.4047	1	1	1	1
301.7744	1	1	1	1
303.7936	1	1	1	1
305.5632	1	1	1	1
305.8705	1	1	1	1
307.9706	1	1	1	1
309.7969	1	1	1	1
309.9702	1	1	1	1
312.0771	1	1	1	1
313.9973	1	1	1	1
314.1818	1	1	1	1
316.2418	1	1	1	1
318.1593	1	1	1	1
318.2272	1	1	1	1
320.3452	1	1	1	1
322.3227	1	1	1	1
322.4492	1	1	1	1
324.5327	1	1	1	1
326.5173	1	1	1	1
326.5904	1	1	1	1
328.7048	1	1	1	1
330.7006	1	1	1	1
330.803	1	1	1	1
332.8178	1	1	1	1
334.8543	1	1	1	1
334.9778	1	1	1	1
336.9023	1	1	1	1
339.015	1	1	1	1
339.0662	1	1	1	1
343.2696	1	1	1	1
347.4472	1	1	1	1
351.6045	1	1	1	1
355.7526	1	1	1	1
359.9678	1	1	1	1
364.0767	1	1	1	1
368.2682	1	1	1	1
372.39	1	1	1	1
376.5846	1	1	1	1
380.7677	1	1	1	1
384.8564	1	1	1	1
389.0349	1	1	1	1
393.2388	1	1	1	1
397.4047	1	1	1	1
401.3972	1	1	1	1
405.5295	1	1	1	1
409.6788	1	1	1	1
413.7333	1	1	1	1
417.8119	1	1	1	1
421.9384	1	1	1	1
426.0932	1	1	1	1
430.1046	1	1	1	1
434.2104	1	1	1	1
438.3061	1	1	1	1
442.3308	1	1	1	1
446.4834	1	1	1	1
450.5446	1	1	1	1
454.6215	1	1	1	1
458.7728	1	1	1	1
462.7779	1	1	1	1
466.7406	1	1	1	1
470.9267	1	1	1	1
474.9533	1	1	1	1
478.9655	1	1	1	1
483.0162	1	1	1	1
487.1091	1	1	1	1
491.0819	1	1	1	1
495.1301	1	1	1	1
499.12	1	1	1	1
503.1019	1	1	1	1
507.1309	1	1	1	1
511.1748	1	1	1	1
515.244	1	1	1	1
519.2464	1	1	1	1
523.2422	1	1	1	1
527.2175	1	1	1	1
531.1901	1	1	1	1
535.1817	1	1	1	1
539.1004	1	1	1	1
543.04	1	1	1	1
547.0438	1	1	1	1
550.8759	1	1	1	1
554.8494	1	1	1	1
558.6772	1	1	1	1
562.5875	1	1	1	1
566.351	1	1	1	1
570.2498	1	1	1	1
573.9358	1	1	1	1
577.7055	1	1	1	1
581.3462	1	1	1	1
584.9758	1	1	1	1
588.5562	1	1	1	1
591.9634	1	1	1	1
595.3531	1	1	1	1
598.5529	1	1	1	1
601.7225	1	1	1	1
604.742	1	1	1	1
607.61	1	1	1	1
610.2543	1	1	1	1
612.7787	1	1	1	1
615.1064	1	1	1	1
617.3615	1	1	1	1
619.4173	1	1	1	1
621.2181	1	1	1	1
622.8647	1	1	1	1
624.3622	1	1	1	1
625.6909	1	1	1	1
626.8799	1	1	1	1
627.9001	1	1	1	1
628.8324	1	1	1	1
629.5458	1	1	1	1
